"DAY,N,16,0","MONTH,N,16,0","YEAR,N,16,0","LATITUDE,N,16,8","LONGITUD,N,16,8","STATE,N,16,0","COUNTY,N,16,0","HARM_EV,N,16,0","FATALS,N,16,0","DRUNK_DR,N,16,0"
9,7,2011,30.17919444,-85.70246389,12,5,9,1,0
22,7,2011,26.04500556,-80.26514722,12,11,12,1,0
25,8,2011,28.65438333,-81.42743333,12,117,12,1,0
27,8,2011,26.24933333,-80.18632222,12,11,30,1,1
6,9,2011,26.61431389,-81.65843056,12,71,12,1,0
7,6,2011,26.58968611,-81.94188056,12,71,33,1,0
3,7,2011,25.87243889,-80.17220833,12,86,39,1,0
25,8,2011,28.9493,-81.95743889,12,119,41,1,0
26,8,2011,26.34716111,-81.80734167,12,71,12,1,0
27,8,2011,26.33171389,-81.72354722,12,71,1,1,1
31,8,2011,25.68558889,-80.35288611,12,86,24,1,0
31,8,2011,30.52991944,-83.42258056,12,79,32,1,1
31,8,2011,29.42693889,-81.97009722,12,83,8,1,0
31,8,2011,28.54973333,-81.34546667,12,95,42,1,1
19,7,2011,30.37526667,-84.21246944,12,73,9,1,0
3,9,2011,28.44927222,-80.97667222,12,95,12,1,0
7,9,2011,29.40374444,-81.14637778,12,127,41,1,1
9,9,2011,30.51101944,-87.26866111,12,33,31,1,1
15,1,2011,25.81031667,-80.19938611,12,86,8,1,1
31,8,2011,30.46097222,-83.78261944,12,65,12,1,0
3,9,2011,30.55306111,-83.87011111,12,65,15,1,0
3,9,2011,27.26967222,-82.49863889,12,115,8,1,0
5,9,2011,24.57516944,-81.73175556,12,87,52,3,1
5,9,2011,29.36598056,-82.43906111,12,75,12,2,0
5,9,2011,28.38732222,-81.40420556,12,95,12,1,1
5,9,2011,28.15003333,-81.96212778,12,105,12,1,0
5,9,2011,28.61226944,-81.19119167,12,117,8,1,0
7,9,2011,29.37454444,-82.48934167,12,75,12,1,0
8,9,2011,30.61988056,-83.64671667,12,65,42,1,0
8,9,2011,28.49931667,-81.396825,12,95,12,2,0
16,7,2011,28.22664444,-81.31731389,12,97,33,1,1
16,8,2011,30.32831389,-81.67028611,12,31,12,1,0
3,4,2011,27.48094722,-80.33955278,12,111,8,1,0
5,7,2011,29.86150556,-81.28565278,12,109,42,1,1
2,9,2011,28.11169167,-81.97375556,12,105,12,1,1
8,9,2011,28.47591111,-80.82115278,12,9,1,1,1
11,9,2011,27.63064444,-80.43031111,12,61,30,1,1
30,7,2011,28.32785833,-82.60981389,12,101,9,1,0
2,9,2011,28.29147778,-81.34994722,12,97,18,1,0
7,9,2011,27.90091389,-82.729175,12,103,12,1,0
10,9,2011,26.8756,-82.29115278,12,15,33,1,0
11,9,2011,28.657525,-81.41953889,12,117,8,1,0
11,9,2011,27.85038333,-82.26914444,12,57,12,1,0
16,7,2011,25.73946667,-80.26230556,12,86,12,1,1
23,7,2011,28.67276111,-81.46365556,12,95,12,1,0
9,8,2011,30.29681389,-81.57715556,12,31,30,1,1
13,8,2011,28.34985278,-80.74252222,12,9,9,1,1
27,8,2011,26.20789722,-80.14489167,12,11,12,1,0
2,9,2011,25.58126389,-80.39311111,12,86,30,1,0
3,9,2011,28.23785556,-82.36076667,12,101,12,1,0
5,9,2011,25.97230556,-80.24131389,12,11,30,1,1
5,9,2011,28.16536111,-82.21478889,12,57,12,2,1
10,9,2011,26.59454167,-80.06900278,12,99,12,1,1
11,9,2011,29.47974444,-81.62838611,12,107,42,1,0
13,9,2011,26.67074444,-81.79963611,12,71,18,1,0
13,9,2011,28.03602778,-82.49421111,12,57,12,1,0
14,9,2011,28.30523611,-81.46257778,12,97,8,1,0
15,9,2011,28.42498889,-80.81318056,12,9,8,1,0
16,9,2011,30.75293889,-86.49346111,12,91,42,1,1
11,4,2011,27.78731667,-82.72835556,12,103,12,1,0
26,7,2011,25.97265833,-80.20608611,12,86,12,1,0
10,9,2011,30.52900278,-83.47005278,12,79,35,1,1
27,3,2011,25.58158611,-80.34893056,12,86,12,1,0
11,9,2011,26.62727222,-80.06765,12,99,30,1,0
17,9,2011,30.55566389,-81.82390833,12,89,12,1,1
1,5,2011,26.70833333,-80.15793889,12,99,12,1,0
6,5,2011,26.81131667,-80.18551944,12,99,30,1,0
13,6,2011,26.81154722,-80.20525833,12,99,38,1,1
1,9,2011,25.66826944,-80.31864444,12,86,8,1,1
1,9,2011,27.96565,-82.78302222,12,103,8,1,1
8,9,2011,26.28666111,-80.12493611,12,11,54,1,0
8,9,2011,28.777675,-81.27566389,12,117,8,1,0
13,9,2011,29.98824444,-82.44408333,12,125,5,1,0
14,9,2011,26.04815,-80.2146,12,11,12,2,0
15,9,2011,25.76090833,-80.45959444,12,86,8,1,0
16,9,2011,30.17531389,-85.68377222,12,5,12,1,0
17,9,2011,28.62798889,-81.38585556,12,95,33,1,1
17,9,2011,30.30218889,-81.92082222,12,31,12,1,0
19,9,2011,30.65107778,-84.63042778,12,39,52,1,1
21,9,2011,26.92145833,-82.26591667,12,15,12,1,0
22,9,2011,28.49364444,-81.471175,12,95,12,2,0
23,9,2011,30.52789444,-87.20123889,12,33,33,1,0
16,9,2011,28.43633889,-81.35118056,12,95,9,1,0
3,7,2011,28.02745833,-82.78959167,12,103,12,1,0
6,9,2011,25.78673333,-80.36866111,12,86,8,1,0
22,9,2011,30.17588889,-81.62025833,12,31,30,1,0
24,9,2011,26.99833889,-80.19881944,12,85,1,1,0
25,9,2011,27.48574444,-80.43537222,12,111,1,1,0
25,9,2011,29.22417778,-81.46073611,12,127,8,1,0
2,4,2011,26.74894722,-80.92246111,12,51,12,1,0
8,9,2011,30.49076111,-81.53176667,12,31,42,1,0
18,9,2011,26.234175,-80.12538056,12,11,12,1,1
21,9,2011,30.43439444,-87.27525556,12,33,8,1,0
3,6,2011,27.82845,-82.663225,12,103,12,2,1
24,7,2011,25.95831389,-80.31536111,12,86,12,1,0
27,7,2011,25.91324444,-80.344875,12,86,42,1,1
14,8,2011,30.25338611,-81.616025,12,31,30,1,0
16,8,2011,26.765275,-80.08828056,12,99,12,1,0
17,8,2011,27.32795833,-82.58366667,12,115,12,1,0
9,9,2011,25.88341944,-80.21663056,12,86,8,1,0
11,9,2011,25.99031111,-80.311075,12,11,42,1,1
18,9,2011,30.301525,-81.45280278,12,31,19,1,0
18,9,2011,26.71104444,-80.689975,12,99,3,2,1
19,9,2011,25.96101944,-80.22969722,12,86,25,1,0
21,9,2011,28.66873889,-82.16373889,12,119,12,1,0
24,9,2011,25.65191667,-80.33074444,12,86,42,1,0
24,9,2011,28.8821,-81.63379444,12,69,43,1,0
24,9,2011,27.91656944,-82.75072778,12,103,12,1,0
24,9,2011,27.94980278,-82.32809722,12,57,1,2,0
25,9,2011,29.31078333,-82.19456389,12,83,12,1,0
27,9,2011,27.99788889,-80.58920556,12,9,9,1,0
27,9,2011,26.19395278,-80.27722778,12,11,8,1,0
27,9,2011,30.50324722,-87.22726944,12,33,25,1,0
30,9,2011,28.25898889,-81.324925,12,97,8,1,0
1,10,2011,28.45297222,-80.91906111,12,95,12,1,1
3,10,2011,30.75050556,-85.22983333,12,63,12,1,0
22,9,2011,30.26417778,-81.466,12,31,8,1,0
23,9,2011,28.55698056,-82.32588889,12,53,42,1,0
16,7,2011,25.78003333,-80.22247222,12,86,8,1,0
24,7,2011,25.76529167,-80.23514167,12,86,42,1,1
30,7,2011,26.01752778,-80.211975,12,11,12,1,0
31,7,2011,28.32023889,-80.60887778,12,9,14,1,1
16,9,2011,28.0364,-82.05641389,12,105,24,1,0
23,9,2011,27.85441111,-82.81991944,12,103,59,1,1
24,9,2011,26.55896944,-80.06998611,12,99,12,1,1
26,9,2011,28.62953611,-82.39203056,12,53,42,1,1
27,9,2011,29.4748,-81.24743611,12,35,9,1,0
27,9,2011,30.24234444,-85.91637778,12,5,1,1,0
30,9,2011,28.61281944,-82.35667222,12,53,30,1,1
4,10,2011,29.08380278,-81.01738056,12,127,1,1,0
17,9,2011,26.62451111,-80.06711667,12,99,12,1,0
17,9,2011,30.68351944,-84.25508056,12,73,42,1,1
18,9,2011,30.42278889,-85.87490833,12,133,1,1,1
19,9,2011,30.38126667,-82.93803056,12,121,9,1,0
23,6,2011,28.02128333,-80.64793056,12,9,42,2,1
24,6,2011,27.87219167,-82.74413611,12,103,12,1,1
1,7,2011,27.1834,-80.24204444,12,85,8,1,0
10,7,2011,29.21961111,-82.19375278,12,83,25,2,0
19,7,2011,26.41524167,-81.80921111,12,71,12,1,0
6,8,2011,26.03492222,-80.20851111,12,11,12,1,0
10,9,2011,27.93767778,-82.25288889,12,57,9,1,0
24,9,2011,27.96663611,-82.36412222,12,57,38,1,1
27,9,2011,28.54595278,-81.41361944,12,95,12,1,1
4,10,2011,28.35213889,-81.67556667,12,69,8,1,0
6,10,2011,28.0254,-82.14993056,12,57,12,1,0
7,10,2011,28.5467,-81.5495,12,95,12,1,1
21,9,2011,26.08146389,-80.16844167,12,11,25,1,0
21,9,2011,26.08129444,-80.21615278,12,11,14,1,0
15,5,2011,25.492025,-80.448975,12,86,12,1,0
20,6,2011,25.90873056,-80.30998333,12,86,42,1,0
25,9,2011,25.81068889,-80.17535278,12,86,12,1,0
26,9,2011,25.93170278,-80.24478333,12,86,8,1,0
29,9,2011,30.95146111,-87.48702222,12,33,12,1,0
29,9,2011,26.80962222,-80.13628056,12,99,12,1,1
2,10,2011,30.22072778,-85.865975,12,5,12,1,0
6,10,2011,28.59351944,-81.87143611,12,69,42,1,1
12,7,2011,26.66515833,-81.83258889,12,71,12,1,0
22,6,2011,27.83685,-82.69977778,12,103,42,1,0
5,7,2011,28.64154722,-81.43556111,12,117,9,1,0
8,7,2011,25.79774167,-80.24580833,12,86,12,1,0
9,7,2011,27.97770556,-82.82320278,12,103,33,1,0
18,8,2011,26.43141111,-81.79294444,12,71,12,1,0
19,9,2011,25.09580556,-80.43911111,12,87,8,1,0
21,9,2011,29.17668611,-81.80696111,12,83,12,1,0
4,8,2011,25.77184444,-80.25543333,12,86,12,1,0
20,8,2011,25.71657778,-80.27424444,12,86,12,1,0
31,8,2011,26.01031111,-80.19572222,12,11,12,1,0
2,9,2011,27.89460278,-82.79780556,12,103,8,1,0
2,9,2011,27.04240556,-82.21790278,12,115,9,1,0
7,9,2011,26.18811944,-80.17369444,12,11,42,1,0
14,9,2011,27.86433333,-82.78695556,12,103,8,1,0
26,9,2011,29.35493611,-81.15691667,12,35,12,1,0
30,9,2011,25.78161389,-80.33335556,12,86,25,1,1
1,10,2011,28.80080278,-81.34299722,12,117,1,1,0
1,10,2011,29.07688889,-81.17583333,12,127,8,1,1
4,10,2011,27.93768611,-82.23669444,12,57,12,1,1
24,6,2011,27.748375,-82.67105278,12,103,9,1,0
17,9,2011,26.74377778,-80.06989722,12,99,9,1,0
30,9,2011,30.37891389,-86.87779444,12,113,12,1,1
1,10,2011,28.79903611,-81.06774722,12,117,42,1,1
5,10,2011,28.50143056,-81.39673889,12,95,8,1,0
5,10,2011,27.99610556,-82.42347778,12,57,8,1,0
6,10,2011,29.91533889,-82.09443889,12,7,12,2,0
6,10,2011,26.57677778,-81.75826111,12,71,33,1,1
7,10,2011,30.04896111,-81.70814167,12,19,34,1,1
7,10,2011,28.92359722,-81.45026389,12,69,8,1,0
7,10,2011,26.60318333,-81.62066389,12,71,12,1,0
8,10,2011,29.30663333,-82.20729722,12,83,1,4,0
8,10,2011,28.53548056,-81.52848889,12,95,30,1,0
8,10,2011,28.04709444,-82.16299722,12,57,38,1,1
10,10,2011,28.65761389,-81.40923056,12,117,8,2,0
11,10,2011,28.80699722,-82.576475,12,17,12,1,0
12,10,2011,28.02726389,-82.18349444,12,57,12,1,1
12,10,2011,30.51923889,-86.54951389,12,91,12,1,0
13,10,2011,27.20075556,-81.97438611,12,27,8,1,0
14,10,2011,30.59986111,-85.59567222,12,133,12,1,0
16,4,2011,27.77193889,-82.66026944,12,103,12,1,1
9,6,2011,27.80332222,-82.72859444,12,103,8,1,0
17,9,2011,30.19075556,-81.73950556,12,31,8,1,1
2,10,2011,30.27070278,-82.77169444,12,23,1,1,0
4,10,2011,30.24585556,-82.28395,12,3,8,1,0
8,10,2011,30.47368056,-81.57777778,12,31,34,1,1
9,10,2011,30.25828056,-84.74788056,12,77,42,1,1
10,10,2011,30.21996667,-82.74836944,12,23,34,1,0
11,10,2011,28.3174,-81.34097222,12,97,12,1,0
16,10,2011,28.63301389,-81.47655278,12,95,33,1,1
16,10,2011,28.24156111,-81.20440556,12,97,8,1,0
13,8,2011,28.12299722,-82.760825,12,103,8,1,0
2,9,2011,28.658575,-81.33759167,12,117,8,1,0
5,9,2011,30.24752778,-81.61941667,12,31,1,1,1
9,9,2011,28.04578889,-81.932875,12,105,12,1,0
5,5,2011,28.12828889,-81.95062778,12,105,15,1,0
4,7,2011,27.71953056,-82.73952222,12,103,8,1,0
3,10,2011,29.64437778,-81.60551389,12,107,12,1,1
7,10,2011,30.29754444,-81.7708,12,31,8,1,0
9,10,2011,29.07774444,-82.18466389,12,83,1,1,0
13,10,2011,27.20823889,-81.32001111,12,55,12,1,0
14,10,2011,28.49221667,-81.43411944,12,95,12,1,0
15,10,2011,25.78430833,-80.29057222,12,86,24,1,0
16,10,2011,25.06646389,-80.46991944,12,87,8,1,0
16,10,2011,30.57588889,-85.02170556,12,13,12,1,0
9,10,2011,26.752575,-81.14550833,12,51,24,1,0
10,10,2011,26.21143056,-81.78148056,12,21,8,1,1
10,10,2011,28.72786389,-81.065075,12,117,3,1,1
12,10,2011,27.24515833,-80.27203611,12,85,8,1,0
13,10,2011,27.57587222,-81.51435,12,55,8,1,0
13,10,2011,28.71625278,-81.58873611,12,95,8,1,0
16,10,2011,30.26960278,-83.221675,12,121,12,1,0
16,10,2011,30.07191389,-82.96188056,12,121,42,2,0
17,4,2011,27.82844722,-82.65436111,12,103,33,1,0
20,6,2011,27.79876111,-82.63445556,12,103,33,1,0
18,7,2011,28.17941944,-81.639725,12,105,8,1,0
13,8,2011,27.80185278,-82.67946944,12,103,8,1,0
13,10,2011,26.2115,-81.79213611,12,21,12,1,1
16,10,2011,29.10441944,-81.03295278,12,127,12,2,1
21,10,2011,30.42661111,-87.27859167,12,33,8,1,0
21,10,2011,30.60267222,-87.11118889,12,113,8,1,0
22,4,2011,25.8126,-80.28911667,12,86,42,1,1
1,7,2011,27.25881667,-80.37598611,12,111,25,1,1
4,7,2011,27.88295556,-82.83245,12,103,41,1,1
29,7,2011,27.94984722,-80.62691389,12,9,12,1,1
30,7,2011,27.73489444,-82.62891944,12,103,41,1,1
30,8,2011,29.04723056,-81.30414167,12,127,8,1,0
11,9,2011,26.36178333,-80.09557222,12,99,8,1,0
29,9,2011,25.83950833,-80.25789444,12,86,8,1,0
3,10,2011,27.98131944,-82.32841944,12,57,12,1,0
8,10,2011,28.686825,-82.19538889,12,119,1,1,0
10,10,2011,28.85146389,-81.80671667,12,69,12,1,0
13,10,2011,27.99554444,-82.33528889,12,57,8,1,0
15,10,2011,30.49214444,-83.72029167,12,79,43,1,1
15,10,2011,29.00183611,-81.24285278,12,127,5,1,0
16,10,2011,28.17739167,-82.7405,12,101,12,1,0
16,10,2011,29.05869722,-81.19311944,12,127,12,2,2
18,10,2011,26.31761389,-80.11065,12,11,42,1,0
19,10,2011,28.80478611,-82.15323611,12,119,9,1,1
20,10,2011,29.97467222,-81.45468889,12,109,12,1,1
21,10,2011,30.48186111,-87.25158611,12,33,12,2,1
21,10,2011,27.99086111,-82.70863056,12,103,12,1,0
24,10,2011,29.20182778,-81.04380278,12,127,8,1,0
27,7,2011,28.23739722,-82.15529444,12,101,12,1,0
20,9,2011,30.38041944,-81.69536944,12,31,18,2,0
28,9,2011,28.67558333,-81.51575556,12,95,8,1,0
2,10,2011,25.75561389,-80.26293889,12,86,12,1,1
18,10,2011,28.26276944,-81.43641667,12,97,3,1,0
21,10,2011,27.99311944,-81.74000556,12,105,8,1,0
21,10,2011,29.59752778,-82.17678889,12,1,1,1,1
22,10,2011,30.58132222,-83.21642222,12,47,8,1,0
22,10,2011,30.16041667,-85.59130556,12,5,30,1,1
22,10,2011,30.44174444,-86.14408056,12,131,8,1,0
23,10,2011,26.60293056,-81.64162778,12,71,12,1,0
23,10,2011,27.16214444,-80.63933056,12,85,42,2,1
23,10,2011,30.85476111,-86.67496111,12,91,18,1,1
24,10,2011,29.26175833,-81.09526944,12,127,12,1,1
28,10,2011,27.55719167,-81.51025833,12,55,8,1,0
28,10,2011,29.14525,-81.90231111,12,83,8,1,0
28,10,2011,30.79300833,-86.60307222,12,91,59,1,1
25,8,2011,27.81638056,-82.72844444,12,103,9,1,0
30,9,2011,27.49738056,-82.50173056,12,81,12,1,0
9,10,2011,26.78341667,-80.05484167,12,99,12,1,0
11,10,2011,29.19428889,-82.08691389,12,31,8,1,0
16,10,2011,28.50213889,-82.52554722,12,53,12,1,0
16,10,2011,26.84127222,-80.10224167,12,99,23,1,1
18,10,2011,29.76835278,-82.42129722,12,1,12,2,0
20,10,2011,26.02225833,-80.31645,12,11,8,1,0
21,10,2011,28.54653056,-81.69508333,12,69,8,1,0
22,10,2011,28.25534167,-81.54673611,12,97,1,1,1
23,10,2011,30.16163056,-82.76966944,12,23,42,1,1
23,10,2011,27.25703611,-82.51943889,12,115,12,1,0
24,10,2011,30.58581389,-85.15362778,12,13,1,1,0
24,10,2011,26.20829722,-80.23625556,12,11,8,1,0
24,10,2011,28.54368333,-80.90379444,12,9,12,1,1
24,10,2011,28.87943056,-82.11993056,12,119,12,1,0
25,10,2011,28.55302222,-81.39083333,12,95,8,1,0
25,10,2011,28.51695556,-81.32819722,12,95,15,1,0
25,10,2011,29.28207222,-82.29275556,12,83,12,1,0
28,10,2011,27.43308889,-82.57555556,12,81,12,1,1
26,3,2011,28.58593611,-80.82237222,12,9,39,1,0
8,8,2011,27.82482222,-82.65500278,12,103,33,1,1
24,9,2011,26.23401389,-80.28013611,12,11,12,1,0
2,10,2011,27.52139167,-82.55247222,12,81,12,1,1
9,10,2011,25.79803056,-80.23983889,12,86,12,1,2
10,10,2011,25.84891667,-80.20821111,12,86,12,1,0
19,10,2011,25.78481944,-80.23953056,12,86,24,1,0
22,10,2011,25.66124444,-80.28466944,12,86,8,1,0
24,10,2011,28.663725,-81.37408056,12,117,12,1,0
26,10,2011,29.18639722,-82.1996,12,83,8,1,0
18,10,2011,26.16598056,-80.16025,12,11,12,1,1
24,10,2011,28.5434,-81.30961111,12,95,9,1,0
26,10,2011,24.66985278,-81.35991667,12,87,9,1,0
29,10,2011,29.47872222,-81.19012778,12,35,12,1,0
29,10,2011,27.68148056,-80.43771944,12,61,12,1,1
30,10,2011,25.90965,-81.36146667,12,21,8,1,0
30,10,2011,30.23801944,-81.5956,12,31,12,2,2
31,10,2011,28.55249167,-81.45411111,12,95,8,1,0
24,6,2011,28.04783333,-81.90795833,12,105,9,1,0
16,9,2011,25.77405556,-80.19556111,12,86,8,1,0
17,9,2011,25.87994444,-80.243025,12,86,8,1,0
29,9,2011,25.80831944,-80.26426111,12,86,25,1,0
9,10,2011,26.91199167,-80.12783889,12,99,1,1,1
5,8,2011,28.26094444,-82.18802778,12,101,8,1,0
4,9,2011,25.91846944,-80.19998056,12,86,38,2,1
12,10,2011,26.6674,-81.9269,12,71,8,1,0
15,10,2011,28.54351667,-82.41526111,12,53,12,1,0
19,10,2011,28.61413611,-82.468625,12,53,12,1,0
25,10,2011,30.40400833,-84.56593056,12,73,8,1,0
2,11,2011,29.15299444,-81.10649167,12,127,8,1,0
4,11,2011,27.50501111,-81.51452778,12,55,11,1,1
11,6,2011,25.51869722,-80.36393333,12,86,3,1,0
25,6,2011,26.22248333,-80.20442222,12,11,8,1,0
24,10,2011,30.33389722,-81.63790278,12,31,8,1,0
26,8,2011,28.06083611,-82.44843333,12,57,8,1,0
24,10,2011,30.65765,-84.36456389,12,39,12,1,0
28,10,2011,28.096925,-82.77255833,12,103,1,1,0
30,10,2011,25.78463611,-80.29611944,12,86,12,1,0
2,9,2011,26.67954444,-81.86508333,12,71,5,1,0
26,8,2011,29.19428056,-82.08691389,12,83,8,1,0
3,9,2011,26.16678889,-80.13480833,12,11,8,1,0
3,9,2011,30.18096667,-85.72131667,12,5,12,1,1
4,9,2011,27.40728889,-80.38288611,12,111,8,1,0
12,10,2011,27.85854722,-82.78699167,12,103,12,1,0
15,10,2011,30.42056944,-87.23923056,12,33,8,1,0
30,10,2011,28.20226111,-81.34233611,12,97,1,1,1
30,10,2011,30.09267222,-84.3856,12,129,1,1,1
5,11,2011,29.91137778,-82.67494722,12,23,42,1,0
5,11,2011,28.32553889,-82.69821944,12,101,12,1,0
5,11,2011,27.974875,-81.96014167,12,105,12,1,0
21,10,2011,26.25010556,-80.22136111,12,11,12,1,0
20,8,2011,25.78301389,-80.35695833,12,86,42,3,0
8,8,2011,25.74133333,-80.36770278,12,86,8,1,0
18,8,2011,25.78219444,-80.39620278,12,86,33,1,0
18,8,2011,25.71342778,-80.44712222,12,86,12,1,1
29,8,2011,25.52093056,-80.50296944,12,86,30,1,0
8,10,2011,26.64368889,-80.15716389,12,99,8,1,0
14,10,2011,27.74810278,-80.43525556,12,61,12,1,2
25,10,2011,26.6209,-81.74973056,12,71,12,1,0
26,10,2011,26.78330833,-80.10907778,12,99,59,1,1
28,10,2011,30.26195833,-82.73469722,12,23,1,1,1
1,11,2011,27.87201944,-81.56500278,12,105,12,1,0
3,11,2011,27.48155278,-80.39877222,12,111,12,1,1
3,11,2011,26.24755,-80.08703056,12,11,8,1,0
5,11,2011,29.45375833,-83.28296389,12,29,42,1,1
5,11,2011,27.51206667,-81.80389722,12,49,12,1,1
6,11,2011,30.65028333,-84.26967222,12,73,42,1,1
6,11,2011,29.43156389,-82.60622222,12,75,12,2,2
7,11,2011,26.40508333,-81.77266944,12,71,59,1,0
7,11,2011,28.40965,-81.83014722,12,69,1,1,0
9,11,2011,28.20863611,-82.73278333,12,101,33,2,0
10,11,2011,30.40959722,-86.82133056,12,113,12,1,1
10,11,2011,28.81275278,-81.68485833,12,69,8,1,0
14,10,2011,27.98145278,-82.43066111,12,57,12,1,2
4,11,2011,30.20656667,-81.57783889,12,31,24,1,1
5,11,2011,29.55662222,-81.19737222,12,35,42,1,1
8,11,2011,26.21179444,-81.76333889,12,21,1,1,0
8,11,2011,30.44296389,-84.226425,12,73,8,1,0
8,11,2011,30.16412778,-84.50405278,12,129,34,1,1
9,11,2011,26.71151944,-81.71253611,12,71,12,1,0
9,11,2011,29.70343056,-81.32781944,12,109,12,2,1
10,11,2011,29.21995,-81.10311111,12,127,39,1,0
11,11,2011,30.25020278,-81.57112778,12,31,12,1,0
12,11,2011,26.43139722,-81.78475278,12,71,42,1,0
13,11,2011,26.57208889,-81.691475,12,71,12,1,1
13,11,2011,29.25054444,-82.90616389,12,75,30,1,0
13,11,2011,28.09192778,-80.86440278,12,97,1,1,0
14,11,2011,28.52176667,-81.31046944,12,95,12,1,0
15,11,2011,26.1038,-80.22113611,12,11,33,1,0
15,11,2011,28.13776389,-82.46311944,12,57,8,1,0
14,8,2011,27.85063889,-82.34897222,12,57,1,1,1
16,12,2011,30.75723056,-86.53584722,12,91,12,1,0
26,8,2011,28.27500556,-82.72121389,12,101,12,1,0
30,8,2011,25.99646111,-80.17696944,12,11,42,1,1
6,10,2011,28.16523611,-80.58764722,12,9,8,1,0
16,10,2011,30.35181667,-83.99048889,12,65,12,1,0
7,11,2011,29.94473056,-82.12185556,12,7,43,1,0
11,11,2011,28.37243611,-82.188125,12,101,12,1,0
14,11,2011,30.39020278,-84.79773333,12,77,12,1,0
15,11,2011,30.60238333,-84.65281111,12,39,1,3,1
17,11,2011,27.48381944,-82.04380833,12,49,32,1,0
18,11,2011,30.41119444,-87.36867778,12,33,12,1,0
19,11,2011,28.66196111,-81.39388889,12,117,12,1,0
20,11,2011,28.60263056,-81.82276111,12,69,41,1,0
20,11,2011,30.63626944,-84.94555,12,63,34,1,0
21,11,2011,26.17934722,-80.21979722,12,11,30,1,1
14,5,2011,27.96173889,-82.401775,12,57,8,1,0
2,6,2011,25.84653611,-80.221275,12,86,12,1,0
18,8,2011,28.069175,-82.44278611,12,57,12,1,0
10,9,2011,27.93798333,-82.24093889,12,57,12,1,0
18,10,2011,25.87966111,-80.20911389,12,86,12,1,0
22,10,2011,30.45077778,-87.21945,12,33,59,1,1
23,10,2011,29.577775,-81.62564722,12,107,5,1,0
29,10,2011,29.20228889,-82.07956944,12,83,12,1,0
30,10,2011,30.46353611,-84.32257222,12,73,12,1,1
31,10,2011,27.92324722,-82.32226389,12,57,8,1,0
6,11,2011,30.22683056,-82.65581111,12,23,30,1,0
8,11,2011,28.48166944,-82.47548889,12,53,18,1,0
10,11,2011,28.71945,-82.49393333,12,17,1,1,1
11,11,2011,30.55393611,-81.64053889,12,31,12,1,1
12,11,2011,26.08318056,-80.21630833,12,11,1,1,1
12,11,2011,27.60183889,-80.42722222,12,61,9,1,0
13,11,2011,28.70395,-82.51971944,12,17,12,2,0
13,11,2011,30.09216944,-81.70613056,12,19,8,1,0
13,11,2011,30.34869444,-83.96125278,12,65,30,1,0
13,11,2011,30.48880278,-83.46860278,12,79,8,1,0
13,11,2011,28.81492222,-81.41711944,12,117,12,2,1
16,11,2011,29.60745833,-81.25215556,12,35,42,1,1
16,11,2011,28.76795556,-81.359225,12,117,12,1,0
16,11,2011,28.79498611,-81.34624444,12,117,8,1,0
16,11,2011,30.37547778,-86.28831944,12,131,8,1,1
17,11,2011,30.74851389,-85.28229722,12,63,12,1,0
17,11,2011,29.47054444,-81.27149444,12,35,12,1,0
17,11,2011,30.61988056,-81.52354722,12,89,8,1,0
19,11,2011,28.25483889,-81.47953611,12,97,8,1,0
20,11,2011,26.68215556,-81.88209722,12,71,8,2,0
21,11,2011,27.60528611,-80.40442222,12,61,8,1,0
21,11,2011,28.29606944,-81.59061111,12,97,12,1,0
22,11,2011,27.22205556,-82.49164444,12,115,8,1,0
22,11,2011,27.04283611,-82.29722222,12,115,8,1,0
22,11,2011,26.21161667,-81.74151944,12,21,8,1,0
26,11,2011,30.40378333,-86.96945833,12,113,12,1,0
26,11,2011,26.52405833,-81.93613889,12,71,12,1,0
28,11,2011,28.08152778,-80.70021111,12,9,12,1,0
8,10,2011,27.84279444,-82.72851667,12,103,8,1,0
4,11,2011,27.48264167,-82.63611944,12,81,42,1,1
10,11,2011,28.04926389,-82.70975556,12,103,8,1,0
17,11,2011,30.41731944,-82.93363889,12,47,12,1,0
18,11,2011,25.83688889,-80.32231111,12,86,12,1,0
23,11,2011,27.33659444,-82.44701667,12,115,8,1,0
24,11,2011,28.25779167,-82.34283056,12,101,42,1,1
25,11,2011,27.45266111,-82.57534444,12,81,8,1,0
27,11,2011,26.96433056,-82.07413889,12,15,12,1,0
13,4,2011,25.60065,-80.35306944,12,86,12,1,1
18,6,2011,25.88963889,-80.20069722,12,86,12,1,0
26,7,2011,26.61593611,-81.71465556,12,71,12,1,0
29,7,2011,30.35448611,-87.15795,12,113,5,1,1
9,8,2011,27.77108056,-82.66301667,12,103,8,1,0
15,8,2011,27.77098611,-82.68344167,12,103,12,1,1
24,8,2011,26.69071389,-80.06607222,12,99,12,1,0
2,9,2011,28.57183333,-81.40468611,12,95,30,2,0
8,9,2011,28.23582778,-82.72819722,12,101,15,1,0
15,9,2011,27.91665833,-82.77832778,12,103,8,1,0
17,9,2011,25.56616389,-80.39340278,12,86,8,1,0
20,9,2011,26.16909167,-80.10029722,12,11,33,1,0
24,9,2011,27.96280278,-82.37297778,12,57,12,1,1
2,10,2011,25.77033889,-80.3076,12,86,12,1,0
9,10,2011,25.93819167,-80.27734444,12,86,8,1,0
13,10,2011,29.23933611,-81.03833611,12,127,9,1,0
