"DAY,N,16,0","MONTH,N,16,0","YEAR,N,16,0","LATITUDE,N,16,8","LONGITUD,N,16,8","STATE,N,16,0","COUNTY,N,16,0","HARM_EV,N,16,0","FATALS,N,16,0","DRUNK_DR,N,16,0"
20,5,2010,36.41468611,-94.42832778,5,7,12,1,0
21,5,2010,35.39086944,-91.8118,5,145,12,1,0
22,5,2010,35.11309722,-93.16775278,5,149,12,1,0
23,5,2010,35.80932222,-94.13103056,5,143,12,1,0
23,5,2010,33.19930278,-92.03989444,5,3,34,1,1
24,5,2010,34.74859444,-92.39424722,5,119,12,1,0
24,5,2010,33.61004444,-93.39134167,5,99,35,1,0
25,5,2010,36.40232222,-94.07232222,5,7,12,1,0
25,5,2010,35.620325,-91.98320278,5,23,34,1,1
26,5,2010,34.38824722,-92.72272222,5,59,8,1,0
26,5,2010,34.574925,-91.18763889,5,95,35,1,0
26,5,2010,36.43378333,-90.38375,5,21,35,1,1
27,5,2010,35.804275,-90.66948056,5,31,12,1,0
27,5,2010,35.78408611,-91.72135556,5,63,53,1,1
28,5,2010,34.61417222,-92.50875556,5,125,39,1,0
28,5,2010,36.40740833,-92.86936389,5,89,34,1,1
28,5,2010,35.73390278,-92.52062222,5,141,12,1,0
29,5,2010,35.19183611,-90.79723889,5,37,12,1,1
30,5,2010,36.25446667,-91.35247778,5,135,34,1,1
30,5,2010,34.99372222,-90.88088056,5,123,1,1,0
31,5,2010,34.77194722,-92.39953333,5,119,12,1,0
29,5,2010,34.52683611,-90.64006111,5,107,42,1,1
1,6,2010,35.24436111,-90.21858889,5,35,8,1,0
1,6,2010,34.66042778,-92.23208056,5,119,42,1,0
1,6,2010,35.96888889,-90.98555556,5,31,10,1,0
2,6,2010,34.08536389,-92.00809444,5,69,12,1,0
2,6,2010,34.65486389,-92.23524167,5,119,8,1,0
3,6,2010,34.23397222,-93.009,5,59,1,1,0
3,6,2010,35.14703889,-90.41018611,5,123,12,2,1
5,6,2010,33.09037222,-93.86806667,5,73,59,1,0
5,6,2010,35.12485833,-93.90169167,5,83,12,1,1
5,6,2010,35.973075,-94.19866667,5,143,12,1,0
5,6,2010,35.86191111,-91.40349167,5,63,35,1,1
6,6,2010,35.363925,-93.87383889,5,47,34,1,1
6,6,2010,35.92975278,-90.15913056,5,93,35,1,1
9,6,2010,36.05374722,-93.50875833,5,87,34,1,0
10,6,2010,33.28307778,-93.23468056,5,27,33,1,0
13,6,2010,34.77965556,-92.27760278,5,119,33,1,1
14,6,2010,34.88015833,-92.72323611,5,119,24,1,0
14,6,2010,34.97775833,-92.41696944,5,45,1,1,0
17,6,2010,35.37241944,-94.41666389,5,131,8,1,0
17,6,2010,35.51249167,-94.35491944,5,33,12,1,0
17,6,2010,34.42018611,-93.02119722,5,51,12,1,1
17,6,2010,34.83666667,-90.99675278,5,77,1,1,0
18,6,2010,34.80030833,-92.259825,5,119,12,1,1
18,6,2010,33.81295556,-93.14153056,5,99,12,1,0
18,6,2010,35.46399167,-93.19723611,5,115,24,1,1
19,6,2010,34.92866389,-92.08080278,5,119,8,1,0
19,6,2010,34.5071,-92.20959444,5,119,24,1,1
19,6,2010,35.22473611,-91.71408056,5,145,34,1,0
20,6,2010,34.79161111,-92.39671389,5,119,9,1,0
20,6,2010,35.81459444,-90.70720833,5,31,33,1,0
21,6,2010,33.48017222,-93.63553056,5,57,12,1,0
21,6,2010,34.88891111,-92.100825,5,119,12,1,0
21,6,2010,33.64479444,-92.78825278,5,103,34,2,1
22,6,2010,35.73538333,-91.19637222,5,67,1,1,0
22,6,2010,35.00558611,-92.31689167,5,45,42,1,1
23,6,2010,34.16078889,-93.10988056,5,19,32,1,1
24,6,2010,33.38453889,-94.0182,5,91,1,1,1
24,6,2010,33.23613889,-91.77248889,5,3,24,1,0
24,6,2010,34.84404722,-92.02563611,5,85,12,1,1
25,6,2010,33.72733889,-93.90924444,5,57,1,1,1
25,6,2010,35.38228889,-94.39878056,5,131,12,1,1
27,6,2010,35.20244444,-93.15483611,5,149,12,2,1
27,6,2010,36.14900278,-94.09491667,5,143,53,1,1
27,6,2010,35.99002222,-93.41859444,5,101,24,1,0
4,3,2010,35.75431389,-90.69132222,5,31,12,1,0
1,7,2010,35.87555833,-89.92953333,5,93,14,2,0
1,7,2010,36.18139444,-91.61842222,5,135,12,1,0
2,7,2010,35.33686944,-92.77799722,5,29,12,1,0
2,7,2010,33.36795556,-93.18569167,5,27,12,1,0
3,7,2010,33.73511944,-93.52566667,5,57,34,1,0
4,7,2010,36.28863333,-91.50688611,5,135,11,2,0
4,7,2010,36.37782778,-94.29350833,5,7,35,1,1
7,7,2010,36.31759722,-92.35058056,5,5,12,1,0
8,7,2010,35.06948611,-92.41765833,5,45,34,1,0
11,7,2010,34.54127778,-92.64049444,5,125,1,1,0
12,7,2010,33.44762778,-93.41425833,5,99,53,1,1
12,7,2010,34.00638889,-93.93958611,5,61,12,1,0
13,7,2010,34.69191944,-92.30417778,5,119,8,1,0
13,7,2010,34.56688889,-92.60020278,5,125,12,1,0
14,7,2010,35.23321111,-91.704175,5,145,8,1,0
15,7,2010,35.51841389,-94.31773333,5,33,32,1,0
16,7,2010,34.65003056,-92.41629444,5,119,24,1,0
17,7,2010,35.57970833,-91.34706944,5,67,23,1,1
17,7,2010,36.45245833,-94.52958611,5,7,42,1,0
17,7,2010,35.0184,-93.225175,5,149,1,1,0
17,7,2010,35.84516111,-90.69953056,5,31,8,1,0
18,7,2010,33.35315,-93.77753611,5,91,1,1,1
18,7,2010,34.43378056,-94.41143889,5,113,12,1,0
18,7,2010,35.30146667,-93.85384167,5,83,59,1,1
20,7,2010,36.39475556,-91.998225,5,49,34,1,0
21,7,2010,35.72679444,-91.730775,5,63,12,2,0
22,7,2010,35.86004722,-94.17677778,5,143,1,1,1
23,7,2010,34.83582222,-92.13044722,5,119,1,1,1
24,7,2010,34.77419167,-90.79994167,5,77,12,1,0
24,7,2010,34.67327778,-92.60851944,5,125,38,1,1
24,7,2010,35.13078889,-92.09890278,5,145,1,1,1
24,7,2010,33.14393056,-93.41490278,5,27,8,1,0
25,7,2010,35.14616111,-90.27345556,5,35,12,1,1
26,7,2010,35.923325,-90.35988889,5,31,1,1,1
29,7,2010,35.41403889,-94.30829722,5,33,1,1,0
30,7,2010,34.8603,-91.74871389,5,85,32,1,0
30,7,2010,34.79390556,-90.82519167,5,77,8,2,0
31,7,2010,34.27055278,-92.68963333,5,59,1,1,0
31,7,2010,35.74550278,-91.851325,5,137,12,2,0
31,7,2010,33.87312222,-93.92357778,5,61,35,1,1
31,7,2010,35.34841944,-94.36586389,5,131,12,1,0
31,7,2010,36.43025,-94.20458333,5,7,24,1,1
19,6,2010,36.27469167,-93.525475,5,15,35,1,1
20,7,2010,34.51000556,-92.72600278,5,125,12,1,0
31,7,2010,34.66003889,-91.27055278,5,95,32,2,0
1,8,2010,35.31484444,-94.39719167,5,131,25,1,1
1,8,2010,34.95393333,-93.13790556,5,105,5,1,0
1,8,2010,35.24425278,-92.96064444,5,115,42,1,0
2,8,2010,33.18593333,-93.62687222,5,73,34,1,0
2,8,2010,34.23777778,-93.00433056,5,59,12,1,0
3,8,2010,36.48161389,-93.75832222,5,15,32,1,1
5,8,2010,35.30798056,-90.79118611,5,37,12,1,0
5,8,2010,33.35999722,-93.50290556,5,73,8,1,1
6,8,2010,34.34400278,-93.56034167,5,97,1,1,0
6,8,2010,36.36386667,-90.74760556,5,21,12,1,0
6,8,2010,34.21776389,-92.03813611,5,69,8,1,0
7,8,2010,34.41696389,-91.46788611,5,1,34,2,0
7,8,2010,33.66312222,-93.58501944,5,57,30,1,1
8,8,2010,36.17167778,-94.43364722,5,7,12,2,1
8,8,2010,35.07250556,-92.44724722,5,45,32,1,0
9,8,2010,35.084025,-92.46316944,5,45,12,1,0
14,8,2010,36.35550278,-94.11631111,5,7,34,1,0
17,8,2010,35.40108333,-91.12895278,5,67,12,1,0
18,8,2010,35.08415,-92.26554444,5,45,12,1,0
18,8,2010,34.43721389,-92.78078611,5,59,12,1,0
18,8,2010,35.33399722,-92.25408611,5,45,1,1,1
18,8,2010,34.70796389,-92.23080278,5,119,12,1,2
19,8,2010,35.27701667,-91.93543889,5,145,12,1,1
20,8,2010,35.89235278,-90.79221667,5,31,10,2,0
20,8,2010,33.48808056,-92.83928056,5,103,34,1,1
21,8,2010,34.42974444,-93.08495,5,51,12,1,0
21,8,2010,36.44617778,-93.96829722,5,7,12,1,1
21,8,2010,35.03424722,-92.69615556,5,105,12,1,1
23,8,2010,33.83316111,-93.12781111,5,19,42,1,0
23,8,2010,35.02403889,-90.36922222,5,35,1,1,0
23,8,2010,36.40974722,-91.15382222,5,121,42,1,0
24,8,2010,34.09567222,-94.07331111,5,61,12,1,0
25,8,2010,34.77143333,-92.38985833,5,119,12,1,0
27,8,2010,34.06508611,-94.32543889,5,133,12,1,0
27,8,2010,35.13275556,-90.48618889,5,123,58,1,1
27,8,2010,33.38696667,-93.15945,5,27,34,2,1
28,8,2010,35.94083611,-92.61144167,5,129,32,1,0
28,8,2010,35.28370278,-92.68116944,5,29,12,1,0
29,8,2010,34.31315278,-92.25949167,5,53,32,1,0
29,8,2010,36.40655278,-93.75828889,5,15,12,1,1
29,8,2010,36.41181944,-93.56137222,5,15,18,3,1
15,5,2010,35.91859167,-90.31814167,5,31,34,1,0
25,5,2010,35.3543,-94.35526389,5,131,12,1,0
26,7,2010,34.72170278,-92.18925,5,119,12,1,0
1,8,2010,34.8536,-92.25413889,5,119,32,1,0
1,9,2010,34.48680278,-93.059275,5,51,43,1,1
1,9,2010,35.18266667,-92.27719444,5,45,11,1,0
2,9,2010,33.60765,-91.36659722,5,41,12,1,0
3,9,2010,35.08715,-91.94492222,5,145,53,1,0
6,9,2010,33.16652778,-92.63174167,5,139,5,1,1
7,9,2010,35.74085278,-91.69032778,5,63,12,1,0
8,9,2010,34.21641667,-92.036,5,69,12,1,0
8,9,2010,34.83966667,-91.456875,5,117,8,1,0
10,9,2010,35.42495556,-93.52957222,5,71,12,1,0
11,9,2010,34.477525,-91.47904444,5,1,34,1,1
11,9,2010,36.03416667,-92.36004167,5,5,12,1,0
11,9,2010,35.10153056,-90.59901111,5,123,12,3,0
11,9,2010,34.49231944,-93.11286667,5,51,99,1,0
11,9,2010,33.35365278,-92.19934722,5,11,34,1,1
12,9,2010,35.43241389,-91.47990556,5,145,8,1,0
12,9,2010,33.98283333,-91.44041111,5,41,18,1,0
12,9,2010,35.08420278,-92.26596111,5,45,12,4,0
13,9,2010,34.50950833,-93.17449167,5,51,35,1,0
13,9,2010,34.98685833,-91.95382778,5,85,34,1,0
13,9,2010,34.65079167,-92.41544722,5,119,12,1,1
13,9,2010,34.65523889,-92.57906111,5,125,30,1,1
14,9,2010,35.21081389,-92.15081389,5,45,34,1,0
14,9,2010,33.12029167,-92.34313889,5,139,42,1,0
14,9,2010,35.33975556,-91.52942778,5,145,21,1,1
15,9,2010,35.27794444,-93.09675,5,115,12,1,0
15,9,2010,35.57538333,-90.13840278,5,93,51,1,0
15,9,2010,33.11203333,-93.98479722,5,91,1,1,0
15,9,2010,34.87578333,-94.00064444,5,127,34,1,1
15,9,2010,34.80983056,-92.35775833,5,119,12,1,1
15,9,2010,34.94528889,-93.41495556,5,149,42,2,1
15,9,2010,35.15315,-90.09533889,5,35,1,1,1
16,9,2010,35.37519444,-90.70424167,5,37,1,1,0
17,9,2010,33.52333056,-93.93035833,5,91,12,1,1
18,9,2010,33.85421111,-91.94016111,5,79,23,1,1
18,9,2010,36.04729444,-93.71732778,5,87,35,1,0
18,9,2010,34.05493611,-92.40995278,5,25,12,1,0
18,9,2010,36.20048889,-94.16036944,5,143,33,1,0
18,9,2010,35.83496667,-94.00773611,5,143,42,1,0
18,9,2010,36.28389444,-91.25141111,5,121,34,1,1
21,9,2010,35.86496111,-91.17289722,5,67,32,1,0
22,9,2010,36.00300833,-93.31332222,5,101,59,1,0
23,9,2010,34.29828056,-92.41029722,5,53,42,1,0
23,9,2010,33.41305278,-94.005875,5,91,39,1,0
24,9,2010,34.52779167,-92.68021389,5,125,12,1,0
24,9,2010,34.48630833,-92.72285,5,125,42,1,1
24,9,2010,35.89715,-90.95297778,5,75,1,1,1
25,9,2010,35.85886667,-92.03212778,5,137,32,3,1
25,9,2010,35.27085,-90.55609722,5,37,12,1,0
25,9,2010,33.12851389,-92.33889722,5,139,42,1,0
26,9,2010,34.74115833,-92.27166944,5,119,12,1,1
27,9,2010,35.99043889,-92.42952222,5,129,1,1,0
27,9,2010,33.64649167,-91.80175833,5,43,12,1,0
28,9,2010,34.98873056,-91.73704167,5,117,12,1,0
28,9,2010,34.93231667,-91.08584444,5,123,1,1,0
30,9,2010,34.97937778,-92.41699167,5,45,14,1,0
30,9,2010,33.30538889,-91.40535,5,17,12,1,0
30,9,2010,36.24143889,-93.90428056,5,7,12,1,0
2,9,2010,36.19037222,-91.05141389,5,121,12,1,0
5,9,2010,35.86933333,-90.01450556,5,93,34,1,0
2,10,2010,35.30695556,-90.25055,5,35,34,1,1
2,10,2010,33.31790556,-92.91094722,5,139,52,1,0
2,10,2010,34.04624167,-94.21939444,5,133,1,1,0
2,10,2010,34.94875278,-92.18803889,5,119,32,1,1
2,10,2010,36.23465833,-94.13726389,5,7,8,1,0
2,10,2010,36.25296111,-93.73947222,5,87,53,1,1
3,10,2010,36.05290556,-94.18078611,5,143,43,1,1
3,10,2010,35.09599167,-91.10291389,5,147,23,1,0
3,10,2010,35.90791944,-89.93659722,5,93,34,1,1
3,10,2010,35.79317222,-91.31406667,5,63,34,1,0
4,10,2010,34.40328056,-92.18598889,5,69,12,1,1
4,10,2010,36.25664444,-92.6603,5,89,24,1,0
4,10,2010,34.834625,-90.79655278,5,77,12,1,0
5,10,2010,36.17758333,-94.34646667,5,7,34,1,0
6,10,2010,33.16747222,-91.94011667,5,3,12,1,0
8,10,2010,34.50446944,-93.04836389,5,51,8,1,0
8,10,2010,34.8045,-93.10998889,5,105,1,2,0
9,10,2010,35.42897778,-92.97960278,5,115,38,1,0
10,10,2010,35.48069722,-93.13513889,5,115,35,1,1
10,10,2010,35.02946944,-92.79254444,5,105,34,1,0
10,10,2010,33.88573611,-91.85190556,5,79,32,1,0
11,10,2010,34.42246944,-92.36903333,5,53,35,1,0
11,10,2010,35.38871667,-92.38873333,5,141,72,2,0
12,10,2010,35.84750833,-90.677,5,31,12,1,0
12,10,2010,33.50375833,-92.83678889,5,103,12,1,0
12,10,2010,36.31021389,-90.22118611,5,21,1,1,0
13,10,2010,34.81886667,-91.55786944,5,117,34,1,0
16,10,2010,35.84067222,-90.40533611,5,31,12,1,0
16,10,2010,36.03004722,-94.02867778,5,143,12,1,1
16,10,2010,34.67094722,-92.40636944,5,119,14,1,1
17,10,2010,34.72141944,-92.32936111,5,119,43,1,0
17,10,2010,34.43493056,-91.52411667,5,1,34,1,1
17,10,2010,36.19725556,-92.67431389,5,89,35,1,0
17,10,2010,35.06829167,-93.98245833,5,83,35,1,1
18,10,2010,33.80211667,-92.37768056,5,39,34,1,0
18,10,2010,34.76425,-92.35841389,5,119,42,1,0
18,10,2010,35.41166667,-90.41166667,5,35,1,1,1
20,10,2010,35.72512222,-91.54671111,5,63,1,1,0
20,10,2010,34.57275,-94.25168889,5,113,39,1,0
20,10,2010,34.165725,-92.08663056,5,69,34,1,0
21,10,2010,36.23679722,-93.10329444,5,9,12,1,0
23,10,2010,36.06729444,-90.46758333,5,55,32,2,0
23,10,2010,35.41206667,-92.39055556,5,141,12,1,0
25,10,2010,34.72258611,-92.12136944,5,119,12,2,0
27,10,2010,34.76873611,-92.27907222,5,119,12,1,0
28,10,2010,34.56821111,-92.59786944,5,125,12,1,0
29,10,2010,35.18675556,-90.39965556,5,35,34,1,0
29,10,2010,34.21458889,-93.08374722,5,19,12,3,0
30,10,2010,35.23574444,-93.14076944,5,115,8,1,0
31,10,2010,34.9061,-91.76506389,5,85,42,1,1
10,10,2010,34.87939167,-92.23819722,5,119,1,1,1
24,10,2010,34.99203611,-91.69258056,5,117,34,1,0
1,8,2010,33.80636111,-92.83176944,5,103,11,1,0
1,11,2010,36.22689722,-91.74210833,5,65,42,1,0
1,11,2010,35.42945,-93.057975,5,115,42,1,0
3,11,2010,33.95416667,-91.53611111,5,41,8,1,0
3,11,2010,34.98142222,-92.03153056,5,85,12,2,0
5,11,2010,35.25168333,-91.10237778,5,147,58,1,0
5,11,2010,36.13494722,-91.92578333,5,65,42,1,0
5,11,2010,35.90733611,-90.58161111,5,31,12,1,0
5,11,2010,34.63035,-92.38174722,5,119,1,1,1
5,11,2010,35.78332778,-91.30583889,5,63,1,1,1
6,11,2010,35.68255833,-90.5268,5,111,12,1,0
6,11,2010,36.2905,-94.12759722,5,7,12,1,1
7,11,2010,34.42903611,-92.19310278,5,69,12,1,1
7,11,2010,34.42422222,-91.67738889,5,1,12,1,1
8,11,2010,33.25168056,-92.66341111,5,139,1,1,0
8,11,2010,34.73960278,-92.48989444,5,119,34,1,0
8,11,2010,35.58686389,-92.45183889,5,141,12,1,1
9,11,2010,35.23649722,-90.21515556,5,35,8,1,0
9,11,2010,34.22638611,-92.05135278,5,69,34,1,1
10,11,2010,36.18673611,-94.32344167,5,143,32,1,1
10,11,2010,36.39004167,-91.10620833,5,121,34,1,0
11,11,2010,35.32839722,-92.11693889,5,45,12,1,0
11,11,2010,34.14423889,-92.10465556,5,69,12,1,1
13,11,2010,35.21848611,-90.11511944,5,35,30,1,0
12,11,2010,36.08409167,-90.939525,5,75,12,1,0
12,11,2010,33.75374722,-93.14921389,5,99,34,1,0
12,11,2010,34.633525,-91.38496389,5,95,8,1,1
12,11,2010,36.17370278,-94.443025,5,7,12,1,1
13,11,2010,36.09648056,-94.09678333,5,143,34,1,1
13,11,2010,33.31080556,-92.689075,5,139,42,1,0
16,11,2010,35.52730278,-90.43434722,5,111,1,1,0
18,11,2010,35.03098056,-92.61809444,5,105,34,1,1
20,11,2010,35.54423889,-91.95565278,5,23,12,1,0
20,11,2010,34.81411944,-94.03957778,5,127,59,1,0
21,11,2010,33.90760833,-94.40088333,5,81,24,1,0
23,11,2010,34.08405,-92.29880278,5,53,53,1,0
24,11,2010,35.88804167,-90.25775,5,93,12,2,0
26,11,2010,34.4947,-93.03823889,5,51,8,1,0
27,11,2010,35.81235,-92.03307222,5,137,12,2,1
27,11,2010,33.2734,-93.45950278,5,73,34,1,1
27,11,2010,33.13679722,-92.49578611,5,139,35,1,0
28,11,2010,33.62348333,-91.76296111,5,43,42,1,1
28,11,2010,34.61788056,-92.49878889,5,125,8,1,0
29,11,2010,35.27554444,-94.39225556,5,131,42,1,0
11,11,2010,34.22290833,-92.32124722,5,53,34,1,1
25,4,2010,36.31428611,-92.38941944,5,5,5,1,0
25,10,2010,34.54099444,-92.21743611,5,119,42,1,0
16,11,2010,35.34236389,-92.26636389,5,45,42,1,1
2,12,2010,36.15135556,-93.50459444,5,15,12,1,0
2,12,2010,35.16582778,-94.00758611,5,83,12,1,0
2,12,2010,36.35328333,-94.11276944,5,7,34,1,1
3,12,2010,36.06724444,-90.45777778,5,55,12,1,0
3,12,2010,34.44966667,-93.67620833,5,97,34,1,0
3,12,2010,35.22374722,-93.11150278,5,115,8,1,0
4,12,2010,35.23087222,-93.14201389,5,115,12,1,0
4,12,2010,36.31085,-92.41938889,5,5,12,1,0
4,12,2010,36.274275,-91.341425,5,135,12,1,0
6,12,2010,35.69285556,-92.51211389,5,141,12,4,2
6,12,2010,34.51548056,-90.63316667,5,107,8,1,0
8,12,2010,34.77546111,-92.26069444,5,119,12,1,1
9,12,2010,36.42532222,-93.41524722,5,15,38,1,0
10,12,2010,35.18335,-92.63791944,5,29,1,1,0
10,12,2010,36.32065833,-93.98567778,5,7,12,1,1
10,12,2010,33.66353333,-92.06199722,5,11,34,1,1
11,12,2010,35.15668889,-92.71791389,5,29,12,1,0
13,12,2010,36.24067222,-92.85138056,5,89,43,1,0
13,12,2010,33.35867222,-93.62385833,5,73,8,1,0
15,12,2010,34.9424,-94.10977778,5,127,34,1,0
15,12,2010,36.07078333,-90.50532778,5,55,12,1,0
16,12,2010,36.01213611,-90.44138333,5,55,34,1,0
16,12,2010,35.28588056,-91.76351944,5,145,12,1,1
17,12,2010,35.1743,-92.71904167,5,29,1,1,0
18,12,2010,35.15323056,-92.60337222,5,29,35,1,1
18,12,2010,35.30950556,-94.29705,5,131,35,1,0
19,12,2010,35.19546667,-92.798875,5,29,1,1,2
19,12,2010,34.782475,-92.75984167,5,125,32,1,0
20,12,2010,34.50551389,-93.04891944,5,51,8,1,0
21,12,2010,34.83976667,-92.1595,5,119,8,1,0
21,12,2010,34.73255,-92.26219722,5,119,8,1,1
23,12,2010,34.27668611,-92.130575,5,69,32,1,1
23,12,2010,33.36031944,-93.55425,5,73,8,1,0
23,12,2010,33.56521389,-93.56047222,5,57,34,1,1
24,12,2010,34.25218056,-92.98961111,5,59,1,1,1
25,12,2010,35.59869444,-90.11810278,5,93,1,1,0
28,12,2010,34.80104722,-91.99350278,5,85,21,1,1
30,12,2010,33.94699167,-91.84368611,5,79,12,1,0
30,12,2010,34.75656389,-92.37261667,5,119,12,1,0
31,12,2010,34.79216667,-93.48335278,5,149,42,1,0
31,12,2010,36.34109167,-94.09721389,5,7,38,1,0
17,1,2010,34.30351111,-94.3393,5,113,10,1,0
17,2,2010,34.52891389,-93.12297222,5,51,42,1,0
22,3,2010,34.748525,-92.28884722,5,119,42,1,1
16,7,2010,36.05621944,-90.49898611,5,55,12,1,0
22,7,2010,35.38226111,-93.052675,5,115,38,1,0
13,9,2010,35.00683611,-91.31664167,5,147,1,1,0
17,9,2010,35.27198889,-90.48837778,5,35,12,1,1
3,8,2010,35.23964444,-91.74064722,5,145,12,1,1
3,6,2010,34.39954444,-92.82236944,5,59,12,1,1
4,7,2010,33.51789167,-92.79649167,5,103,34,1,0
17,9,2010,34.76414444,-90.89989167,5,77,34,1,1
22,12,2010,34.53816667,-92.74495,5,125,42,1,1
26,12,2010,34.82292778,-92.34270556,5,119,24,1,0
6,3,2010,36.15968889,-92.93651389,5,9,1,1,0
18,3,2010,35.12283889,-92.83445,5,29,42,1,0
23,4,2010,34.75888056,-92.28081111,5,119,9,1,0
8,6,2010,35.09752778,-92.99156389,5,29,72,1,0
12,6,2010,33.85560833,-92.30062778,5,25,8,1,0
9,7,2010,35.15675833,-94.27458333,5,131,5,1,0
14,7,2010,34.97063056,-93.23979722,5,149,12,1,0
5,8,2010,36.38543889,-90.1835,5,21,34,1,0
29,8,2010,33.23451389,-91.32259444,5,17,34,1,1
1,1,2010,37.29501944,-120.4780111,6,47,24,1,1
1,1,2010,36.81669722,-119.6684222,6,19,8,1,0
1,1,2010,35.61461944,-119.8684889,6,29,12,3,1
1,1,2010,36.02688889,-118.9225,6,107,1,1,0
2,1,2010,36.92323889,-119.9632806,6,39,12,2,0
3,1,2010,33.77115,-118.2643861,6,37,12,1,0
1,1,2010,38.29108889,-121.3710889,6,67,42,1,1
1,1,2010,38.12221111,-120.8538889,6,9,53,1,1
4,1,2010,42.00198333,-121.8397528,6,93,1,1,0
5,1,2010,33.76179722,-118.1893222,6,37,9,1,0
5,1,2010,33.86851111,-118.046325,6,37,33,1,0
6,1,2010,34.49205,-117.2672306,6,71,8,1,0
1,1,2010,36.52625278,-121.6794,6,53,35,1,1
2,1,2010,33.00095,-115.3205194,6,25,23,1,0
3,1,2010,33.68551389,-117.85575,6,59,12,1,1
3,1,2010,38.40416944,-120.6421306,6,5,12,1,1
3,1,2010,34.03245278,-118.3002556,6,37,8,1,0
1,1,2010,34.08099444,-117.9826917,6,37,33,1,1
5,1,2010,34.06016111,-118.2842194,6,37,8,1,0
5,1,2010,33.79134444,-118.3076861,6,37,8,1,0
6,1,2010,37.734425,-122.4838444,6,75,8,1,0
7,1,2010,32.83279444,-116.9620806,6,73,14,1,0
8,1,2010,37.04293056,-120.9561889,6,47,1,1,1
1,1,2010,34.27226944,-119.1377194,6,111,12,1,1
4,1,2010,32.79593333,-117.2055806,6,73,33,1,0
5,1,2010,32.77708889,-117.1110611,6,73,42,1,0
7,1,2010,38.4606,-121.9155806,6,95,42,1,0
2,1,2010,37.26589167,-121.8589361,6,85,12,1,1
7,1,2010,38.41378611,-122.7904139,6,97,42,1,0
9,1,2010,33.77265556,-117.9743667,6,59,42,1,1
10,1,2010,34.04131667,-118.2310861,6,37,33,1,1
13,1,2010,33.64856389,-117.3745833,6,65,12,1,0
8,1,2010,34.23418056,-118.2872889,6,37,14,1,0
9,1,2010,38.05276944,-122.2271194,6,13,1,1,1
9,1,2010,34.25757222,-118.5205306,6,37,12,2,1
9,1,2010,32.83331111,-116.7326194,6,73,12,1,0
10,1,2010,36.87563889,-119.9712194,6,39,8,1,0
7,1,2010,37.18666111,-119.7282306,6,39,12,1,1
7,1,2010,38.72455833,-121.2908639,6,67,14,2,0
7,1,2010,33.75145,-116.8992056,6,65,12,1,0
8,1,2010,40.56001111,-122.2700694,6,89,12,1,0
13,1,2010,35.09278889,-118.8842694,6,29,35,1,1
1,1,2010,34.86521944,-120.4523,6,83,59,1,1
11,1,2010,36.70651944,-119.6055389,6,19,30,1,1
12,1,2010,40.35211944,-123.0181111,6,105,1,1,0
13,1,2010,39.17371944,-123.0132389,6,33,42,1,0
15,1,2010,33.85015,-117.5523028,6,65,33,1,0
3,1,2010,34.03418889,-118.3508306,6,37,12,1,0
5,1,2010,33.90184722,-118.3209306,6,37,8,1,0
10,1,2010,33.90314722,-118.1054306,6,37,12,1,0
15,1,2010,33.80861111,-116.48425,6,65,12,1,0
15,1,2010,35.20490556,-117.6009083,6,71,12,1,0
16,1,2010,34.92316667,-120.3741083,6,83,12,1,0
17,1,2010,34.88191667,-117.0880139,6,71,12,1,0
18,1,2010,33.83160278,-116.9831083,6,65,24,1,0
18,1,2010,38.55870278,-121.4289028,6,67,12,1,0
18,1,2010,33.83908889,-117.0037389,6,65,12,1,1
18,1,2010,34.00383611,-118.2661583,6,37,8,1,0
18,1,2010,34.08778056,-118.2073972,6,37,14,1,0
19,1,2010,33.46771389,-116.9578306,6,65,12,1,0
19,1,2010,33.83155278,-118.2952944,6,37,8,1,0
1,1,2010,34.22041111,-118.2471306,6,37,8,1,0
1,1,2010,38.01125,-120.4105111,6,109,11,1,0
2,1,2010,32.91511944,-115.6213889,6,25,43,2,0
13,1,2010,33.83875556,-118.0633028,6,37,12,1,0
13,1,2010,33.7745,-117.9088028,6,59,8,1,0
13,1,2010,34.70249444,-118.1481944,6,37,8,1,0
13,1,2010,33.92455,-117.2471194,6,65,33,1,0
14,1,2010,37.00321111,-121.5670583,6,85,31,1,0
16,1,2010,34.00343056,-117.1326,6,65,1,1,1
16,1,2010,34.43120556,-119.7336222,6,83,8,2,0
17,1,2010,39.13911389,-121.6045111,6,115,12,1,0
17,1,2010,33.99193611,-118.4607833,6,37,9,1,0
10,1,2010,36.77694444,-119.8435889,6,19,12,1,0
13,1,2010,34.72775,-116.0876194,6,71,33,1,0
14,1,2010,34.57983333,-118.1276222,6,37,8,1,0
14,1,2010,34.07878889,-117.7412389,6,37,12,2,0
15,1,2010,33.84609167,-118.2992806,6,37,8,1,0
17,1,2010,33.91736111,-116.6197111,6,65,33,1,0
17,1,2010,38.76031111,-120.9276,6,17,42,2,0
19,1,2010,34.01846944,-117.5099583,6,65,42,1,1
19,1,2010,34.24786944,-117.2048,6,71,1,1,0
19,1,2010,38.34941111,-122.4989389,6,97,30,1,0
1,1,2010,34.4437,-116.9565389,6,71,1,1,0
15,1,2010,36.82474444,-119.8704111,6,19,33,1,1
1,1,2010,37.00485,-122.0207,6,87,12,1,0
24,1,2010,33.99881111,-117.8544389,6,37,14,1,0
